"BehaviorSpace results (NetLogo 6.2.0)"
"code (4).nlogo"
"WaitingTime"
"01/28/2021 15:45:31:492 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","distancing?","spread-decease?","threshold-attendance","numberOfPeople","max-patience","r-distance","[step]","waitingTime"
"2","true","false","6","121","50","1.5","316","354"
"5","true","false","6","121","100","1.5","326","182"
"3","true","false","6","121","50","1.5","296","380"
"1","true","false","6","121","50","1.5","291","382"
"4","true","false","6","121","100","1.5","336","190"
"2","true","false","6","121","50","1.5","317","354"
"6","true","false","6","121","100","1.5","336","143"
"5","true","false","6","121","100","1.5","327","182"
"4","true","false","6","121","100","1.5","337","190"
"2","true","false","6","121","50","1.5","318","355"
"3","true","false","6","121","50","1.5","297","381"
"1","true","false","6","121","50","1.5","292","382"
"6","true","false","6","121","100","1.5","337","143"
"5","true","false","6","121","100","1.5","328","182"
"4","true","false","6","121","100","1.5","338","190"
"2","true","false","6","121","50","1.5","319","356"
"3","true","false","6","121","50","1.5","298","382"
"1","true","false","6","121","50","1.5","293","389"
"6","true","false","6","121","100","1.5","338","143"
"4","true","false","6","121","100","1.5","339","190"
"5","true","false","6","121","100","1.5","329","182"
"2","true","false","6","121","50","1.5","320","356"
"6","true","false","6","121","100","1.5","339","143"
"2","true","false","6","121","50","1.5","321","356"
"3","true","false","6","121","50","1.5","299","383"
"4","true","false","6","121","100","1.5","340","190"
"1","true","false","6","121","50","1.5","294","391"
"5","true","false","6","121","100","1.5","330","182"
"2","true","false","6","121","50","1.5","322","357"
"6","true","false","6","121","100","1.5","340","143"
"4","true","false","6","121","100","1.5","341","190"
"3","true","false","6","121","50","1.5","300","424"
"5","true","false","6","121","100","1.5","331","182"
"2","true","false","6","121","50","1.5","323","358"
"1","true","false","6","121","50","1.5","295","391"
"4","true","false","6","121","100","1.5","342","190"
"6","true","false","6","121","100","1.5","341","143"
"3","true","false","6","121","50","1.5","301","430"
"2","true","false","6","121","50","1.5","324","359"
"5","true","false","6","121","100","1.5","332","182"
"4","true","false","6","121","100","1.5","343","190"
"6","true","false","6","121","100","1.5","342","143"
"2","true","false","6","121","50","1.5","325","361"
"1","true","false","6","121","50","1.5","296","392"
"4","true","false","6","121","100","1.5","344","190"
"3","true","false","6","121","50","1.5","302","431"
"5","true","false","6","121","100","1.5","333","182"
"6","true","false","6","121","100","1.5","343","143"
"2","true","false","6","121","50","1.5","326","361"
"4","true","false","6","121","100","1.5","345","190"
"1","true","false","6","121","50","1.5","297","393"
"5","true","false","6","121","100","1.5","334","182"
"3","true","false","6","121","50","1.5","303","432"
"6","true","false","6","121","100","1.5","344","143"
"2","true","false","6","121","50","1.5","327","363"
"5","true","false","6","121","100","1.5","335","182"
"3","true","false","6","121","50","1.5","304","433"
"4","true","false","6","121","100","1.5","346","190"
"2","true","false","6","121","50","1.5","328","365"
"1","true","false","6","121","50","1.5","298","395"
"6","true","false","6","121","100","1.5","345","153"
"3","true","false","6","121","50","1.5","305","433"
"5","true","false","6","121","100","1.5","336","182"
"4","true","false","6","121","100","1.5","347","190"
"2","true","false","6","121","50","1.5","329","367"
"6","true","false","6","121","100","1.5","346","154"
"1","true","false","6","121","50","1.5","299","395"
"3","true","false","6","121","50","1.5","306","433"
"2","true","false","6","121","50","1.5","330","367"
"4","true","false","6","121","100","1.5","348","190"
"5","true","false","6","121","100","1.5","337","182"
"6","true","false","6","121","100","1.5","347","154"
"2","true","false","6","121","50","1.5","331","367"
"3","true","false","6","121","50","1.5","307","433"
"4","true","false","6","121","100","1.5","349","190"
"1","true","false","6","121","50","1.5","300","448"
"5","true","false","6","121","100","1.5","338","182"
"6","true","false","6","121","100","1.5","348","154"
"2","true","false","6","121","50","1.5","332","368"
"3","true","false","6","121","50","1.5","308","433"
"4","true","false","6","121","100","1.5","350","190"
"5","true","false","6","121","100","1.5","339","182"
"2","true","false","6","121","50","1.5","333","368"
"6","true","false","6","121","100","1.5","349","154"
"1","true","false","6","121","50","1.5","301","454"
"3","true","false","6","121","50","1.5","309","434"
"4","true","false","6","121","100","1.5","351","190"
"5","true","false","6","121","100","1.5","340","182"
"2","true","false","6","121","50","1.5","334","369"
"6","true","false","6","121","100","1.5","350","156"
"3","true","false","6","121","50","1.5","310","434"
"4","true","false","6","121","100","1.5","352","190"
"1","true","false","6","121","50","1.5","302","455"
"2","true","false","6","121","50","1.5","335","369"
"5","true","false","6","121","100","1.5","341","183"
"3","true","false","6","121","50","1.5","311","434"
"6","true","false","6","121","100","1.5","351","156"
"2","true","false","6","121","50","1.5","336","369"
"4","true","false","6","121","100","1.5","353","190"
"5","true","false","6","121","100","1.5","342","183"
"1","true","false","6","121","50","1.5","303","457"
"3","true","false","6","121","50","1.5","312","434"
"2","true","false","6","121","50","1.5","337","369"
"6","true","false","6","121","100","1.5","352","156"
"4","true","false","6","121","100","1.5","354","190"
"5","true","false","6","121","100","1.5","343","184"
"1","true","false","6","121","50","1.5","304","457"
"3","true","false","6","121","50","1.5","313","435"
"2","true","false","6","121","50","1.5","338","370"
"4","true","false","6","121","100","1.5","355","190"
"1","true","false","6","121","50","1.5","305","457"
"6","true","false","6","121","100","1.5","353","156"
"5","true","false","6","121","100","1.5","344","184"
"3","true","false","6","121","50","1.5","314","435"
"2","true","false","6","121","50","1.5","339","370"
"4","true","false","6","121","100","1.5","356","192"
"1","true","false","6","121","50","1.5","306","457"
"5","true","false","6","121","100","1.5","345","184"
"6","true","false","6","121","100","1.5","354","156"
"2","true","false","6","121","50","1.5","340","370"
"3","true","false","6","121","50","1.5","315","435"
"4","true","false","6","121","100","1.5","357","192"
"2","true","false","6","121","50","1.5","341","370"
"3","true","false","6","121","50","1.5","316","435"
"4","true","false","6","121","100","1.5","358","194"
"5","true","false","6","121","100","1.5","346","184"
"6","true","false","6","121","100","1.5","355","156"
"1","true","false","6","121","50","1.5","307","457"
"2","true","false","6","121","50","1.5","342","372"
"3","true","false","6","121","50","1.5","317","436"
"2","true","false","6","121","50","1.5","343","372"
"4","true","false","6","121","100","1.5","359","194"
"5","true","false","6","121","100","1.5","347","184"
"6","true","false","6","121","100","1.5","356","156"
"1","true","false","6","121","50","1.5","308","457"
"3","true","false","6","121","50","1.5","318","436"
"2","true","false","6","121","50","1.5","344","373"
"4","true","false","6","121","100","1.5","360","194"
"5","true","false","6","121","100","1.5","348","184"
"6","true","false","6","121","100","1.5","357","156"
"3","true","false","6","121","50","1.5","319","436"
"1","true","false","6","121","50","1.5","309","458"
"2","true","false","6","121","50","1.5","345","374"
"4","true","false","6","121","100","1.5","361","194"
"5","true","false","6","121","100","1.5","349","184"
"6","true","false","6","121","100","1.5","358","156"
"2","true","false","6","121","50","1.5","346","376"
"1","true","false","6","121","50","1.5","310","459"
"3","true","false","6","121","50","1.5","320","437"
"4","true","false","6","121","100","1.5","362","194"
"6","true","false","6","121","100","1.5","359","156"
"5","true","false","6","121","100","1.5","350","184"
"2","true","false","6","121","50","1.5","347","377"
"3","true","false","6","121","50","1.5","321","437"
"1","true","false","6","121","50","1.5","311","462"
"4","true","false","6","121","100","1.5","363","195"
"5","true","false","6","121","100","1.5","351","184"
"6","true","false","6","121","100","1.5","360","156"
"2","true","false","6","121","50","1.5","348","379"
"3","true","false","6","121","50","1.5","322","439"
"4","true","false","6","121","100","1.5","364","195"
"1","true","false","6","121","50","1.5","312","462"
"2","true","false","6","121","50","1.5","349","380"
"6","true","false","6","121","100","1.5","361","156"
"5","true","false","6","121","100","1.5","352","184"
"4","true","false","6","121","100","1.5","365","195"
"3","true","false","6","121","50","1.5","323","440"
"2","true","false","6","121","50","1.5","350","399"
"1","true","false","6","121","50","1.5","313","462"
"4","true","false","6","121","100","1.5","366","195"
"6","true","false","6","121","100","1.5","362","156"
"3","true","false","6","121","50","1.5","324","440"
"5","true","false","6","121","100","1.5","353","185"
"2","true","false","6","121","50","1.5","351","401"
"4","true","false","6","121","100","1.5","367","195"
"1","true","false","6","121","50","1.5","314","462"
"3","true","false","6","121","50","1.5","325","440"
"6","true","false","6","121","100","1.5","363","156"
"2","true","false","6","121","50","1.5","352","403"
"5","true","false","6","121","100","1.5","354","191"
"4","true","false","6","121","100","1.5","368","195"
"2","true","false","6","121","50","1.5","353","405"
"6","true","false","6","121","100","1.5","364","156"
"3","true","false","6","121","50","1.5","326","440"
"1","true","false","6","121","50","1.5","315","463"
"4","true","false","6","121","100","1.5","369","195"
"5","true","false","6","121","100","1.5","355","205"
"2","true","false","6","121","50","1.5","354","405"
"6","true","false","6","121","100","1.5","365","156"
"4","true","false","6","121","100","1.5","370","195"
"3","true","false","6","121","50","1.5","327","440"
"1","true","false","6","121","50","1.5","316","464"
"5","true","false","6","121","100","1.5","356","205"
"2","true","false","6","121","50","1.5","355","407"
"6","true","false","6","121","100","1.5","366","156"
"4","true","false","6","121","100","1.5","371","196"
"3","true","false","6","121","50","1.5","328","440"
"1","true","false","6","121","50","1.5","317","464"
"5","true","false","6","121","100","1.5","357","206"
"2","true","false","6","121","50","1.5","356","407"
"6","true","false","6","121","100","1.5","367","156"
"3","true","false","6","121","50","1.5","329","440"
"4","true","false","6","121","100","1.5","372","196"
"5","true","false","6","121","100","1.5","358","206"
"2","true","false","6","121","50","1.5","357","407"
"1","true","false","6","121","50","1.5","318","464"
"3","true","false","6","121","50","1.5","330","440"
"4","true","false","6","121","100","1.5","373","196"
"6","true","false","6","121","100","1.5","368","156"
"1","true","false","6","121","50","1.5","319","464"
"2","true","false","6","121","50","1.5","358","407"
"4","true","false","6","121","100","1.5","374","196"
"5","true","false","6","121","100","1.5","359","206"
