BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,
code (4).nlogo,,,,,,,,,,
masks2,,,,,,,,,,
01/29/2021 13:41:21:650 +0100,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,
-16,16,-16,16,,,,,,,
[run number],distancing?,percent-wearing-masks,threshold-attendance,numberOfPeople,spread-decease?,probability-spreading,max-patience,r-distance,[step],"count people with [status = ""infected""]"
7,TRUE,100,6,121,TRUE,0.5,100,1.5,983,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,216,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,984,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,217,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,985,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,218,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,219,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,986,23
7,TRUE,100,6,121,TRUE,0.5,100,1.5,987,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,220,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,988,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,221,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,989,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,222,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,990,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,223,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,991,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,224,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,992,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,225,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,993,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,226,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,994,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,227,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,228,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,995,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,229,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,996,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,230,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,997,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,231,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,998,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,232,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,999,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,233,1
7,TRUE,100,6,121,TRUE,0.5,100,1.5,1000,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,234,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,235,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,236,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,237,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,238,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,239,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,240,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,241,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,242,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,243,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,244,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,245,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,246,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,247,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,248,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,249,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,250,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,251,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,252,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,253,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,254,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,255,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,256,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,257,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,258,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,259,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,260,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,261,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,262,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,263,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,264,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,265,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,266,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,267,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,268,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,269,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,270,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,271,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,272,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,273,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,274,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,275,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,276,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,277,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,278,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,279,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,280,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,281,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,282,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,283,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,284,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,285,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,286,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,287,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,288,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,289,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,290,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,291,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,292,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,293,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,294,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,295,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,296,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,297,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,298,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,299,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,300,1
9,TRUE,100,6,121,TRUE,0.5,100,1.5,301,2
9,TRUE,100,6,121,TRUE,0.5,100,1.5,302,3
9,TRUE,100,6,121,TRUE,0.5,100,1.5,303,5
9,TRUE,100,6,121,TRUE,0.5,100,1.5,304,5
9,TRUE,100,6,121,TRUE,0.5,100,1.5,305,6
9,TRUE,100,6,121,TRUE,0.5,100,1.5,306,8
9,TRUE,100,6,121,TRUE,0.5,100,1.5,307,9
9,TRUE,100,6,121,TRUE,0.5,100,1.5,308,10
9,TRUE,100,6,121,TRUE,0.5,100,1.5,309,10
9,TRUE,100,6,121,TRUE,0.5,100,1.5,310,11
9,TRUE,100,6,121,TRUE,0.5,100,1.5,311,11
9,TRUE,100,6,121,TRUE,0.5,100,1.5,312,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,313,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,314,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,315,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,316,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,317,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,318,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,319,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,320,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,321,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,322,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,323,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,324,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,325,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,326,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,327,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,328,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,329,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,330,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,331,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,332,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,333,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,334,12
9,TRUE,100,6,121,TRUE,0.5,100,1.5,335,13
9,TRUE,100,6,121,TRUE,0.5,100,1.5,336,13
9,TRUE,100,6,121,TRUE,0.5,100,1.5,337,13
9,TRUE,100,6,121,TRUE,0.5,100,1.5,338,14
9,TRUE,100,6,121,TRUE,0.5,100,1.5,339,14
9,TRUE,100,6,121,TRUE,0.5,100,1.5,340,14
9,TRUE,100,6,121,TRUE,0.5,100,1.5,341,14
9,TRUE,100,6,121,TRUE,0.5,100,1.5,342,14
9,TRUE,100,6,121,TRUE,0.5,100,1.5,343,14
9,TRUE,100,6,121,TRUE,0.5,100,1.5,344,16
9,TRUE,100,6,121,TRUE,0.5,100,1.5,345,18
9,TRUE,100,6,121,TRUE,0.5,100,1.5,346,18
9,TRUE,100,6,121,TRUE,0.5,100,1.5,347,18
9,TRUE,100,6,121,TRUE,0.5,100,1.5,348,18
9,TRUE,100,6,121,TRUE,0.5,100,1.5,349,18
9,TRUE,100,6,121,TRUE,0.5,100,1.5,350,18
9,TRUE,100,6,121,TRUE,0.5,100,1.5,351,18
9,TRUE,100,6,121,TRUE,0.5,100,1.5,352,18
9,TRUE,100,6,121,TRUE,0.5,100,1.5,353,18
9,TRUE,100,6,121,TRUE,0.5,100,1.5,354,19
9,TRUE,100,6,121,TRUE,0.5,100,1.5,355,19
9,TRUE,100,6,121,TRUE,0.5,100,1.5,356,20
9,TRUE,100,6,121,TRUE,0.5,100,1.5,357,20
9,TRUE,100,6,121,TRUE,0.5,100,1.5,358,20
9,TRUE,100,6,121,TRUE,0.5,100,1.5,359,20
9,TRUE,100,6,121,TRUE,0.5,100,1.5,360,20
9,TRUE,100,6,121,TRUE,0.5,100,1.5,361,20
9,TRUE,100,6,121,TRUE,0.5,100,1.5,362,20
9,TRUE,100,6,121,TRUE,0.5,100,1.5,363,20
9,TRUE,100,6,121,TRUE,0.5,100,1.5,364,21
9,TRUE,100,6,121,TRUE,0.5,100,1.5,365,21
9,TRUE,100,6,121,TRUE,0.5,100,1.5,366,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,367,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,368,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,369,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,370,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,371,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,372,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,373,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,374,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,375,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,376,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,377,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,378,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,379,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,380,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,381,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,382,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,383,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,384,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,385,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,386,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,387,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,388,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,389,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,390,23
9,TRUE,100,6,121,TRUE,0.5,100,1.5,391,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,392,24
9,TRUE,100,6,121,TRUE,0.5,100,1.5,393,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,394,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,395,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,396,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,397,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,398,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,399,25
9,TRUE,100,6,121,TRUE,0.5,100,1.5,400,28
9,TRUE,100,6,121,TRUE,0.5,100,1.5,401,28
9,TRUE,100,6,121,TRUE,0.5,100,1.5,402,29
9,TRUE,100,6,121,TRUE,0.5,100,1.5,403,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,404,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,405,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,406,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,407,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,408,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,409,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,410,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,411,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,412,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,413,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,414,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,415,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,416,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,417,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,418,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,419,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,420,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,421,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,422,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,423,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,424,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,425,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,426,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,427,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,428,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,429,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,430,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,431,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,432,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,433,30
9,TRUE,100,6,121,TRUE,0.5,100,1.5,434,32
9,TRUE,100,6,121,TRUE,0.5,100,1.5,435,34
9,TRUE,100,6,121,TRUE,0.5,100,1.5,436,34
9,TRUE,100,6,121,TRUE,0.5,100,1.5,437,34
9,TRUE,100,6,121,TRUE,0.5,100,1.5,438,34
9,TRUE,100,6,121,TRUE,0.5,100,1.5,439,34
9,TRUE,100,6,121,TRUE,0.5,100,1.5,440,36
9,TRUE,100,6,121,TRUE,0.5,100,1.5,441,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,442,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,443,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,444,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,445,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,446,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,447,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,448,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,449,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,450,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,451,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,452,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,453,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,454,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,455,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,456,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,457,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,458,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,459,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,460,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,461,37
9,TRUE,100,6,121,TRUE,0.5,100,1.5,462,38
9,TRUE,100,6,121,TRUE,0.5,100,1.5,463,38
9,TRUE,100,6,121,TRUE,0.5,100,1.5,464,39
9,TRUE,100,6,121,TRUE,0.5,100,1.5,465,39
9,TRUE,100,6,121,TRUE,0.5,100,1.5,466,39
9,TRUE,100,6,121,TRUE,0.5,100,1.5,467,40
9,TRUE,100,6,121,TRUE,0.5,100,1.5,468,41
9,TRUE,100,6,121,TRUE,0.5,100,1.5,469,41
9,TRUE,100,6,121,TRUE,0.5,100,1.5,470,41
9,TRUE,100,6,121,TRUE,0.5,100,1.5,471,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,472,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,473,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,474,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,475,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,476,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,477,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,478,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,479,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,480,42
9,TRUE,100,6,121,TRUE,0.5,100,1.5,481,43
9,TRUE,100,6,121,TRUE,0.5,100,1.5,482,43
9,TRUE,100,6,121,TRUE,0.5,100,1.5,483,44
9,TRUE,100,6,121,TRUE,0.5,100,1.5,484,44
9,TRUE,100,6,121,TRUE,0.5,100,1.5,485,44
9,TRUE,100,6,121,TRUE,0.5,100,1.5,486,44
9,TRUE,100,6,121,TRUE,0.5,100,1.5,487,44
9,TRUE,100,6,121,TRUE,0.5,100,1.5,488,44
9,TRUE,100,6,121,TRUE,0.5,100,1.5,489,44
9,TRUE,100,6,121,TRUE,0.5,100,1.5,490,44
9,TRUE,100,6,121,TRUE,0.5,100,1.5,491,45
9,TRUE,100,6,121,TRUE,0.5,100,1.5,492,45
9,TRUE,100,6,121,TRUE,0.5,100,1.5,493,46
9,TRUE,100,6,121,TRUE,0.5,100,1.5,494,47
9,TRUE,100,6,121,TRUE,0.5,100,1.5,495,48
9,TRUE,100,6,121,TRUE,0.5,100,1.5,496,48
9,TRUE,100,6,121,TRUE,0.5,100,1.5,497,48
9,TRUE,100,6,121,TRUE,0.5,100,1.5,498,48
9,TRUE,100,6,121,TRUE,0.5,100,1.5,499,49
9,TRUE,100,6,121,TRUE,0.5,100,1.5,500,49
9,TRUE,100,6,121,TRUE,0.5,100,1.5,501,49
9,TRUE,100,6,121,TRUE,0.5,100,1.5,502,49
9,TRUE,100,6,121,TRUE,0.5,100,1.5,503,52
9,TRUE,100,6,121,TRUE,0.5,100,1.5,504,53
9,TRUE,100,6,121,TRUE,0.5,100,1.5,505,54
9,TRUE,100,6,121,TRUE,0.5,100,1.5,506,54
9,TRUE,100,6,121,TRUE,0.5,100,1.5,507,54
9,TRUE,100,6,121,TRUE,0.5,100,1.5,508,55
9,TRUE,100,6,121,TRUE,0.5,100,1.5,509,55
9,TRUE,100,6,121,TRUE,0.5,100,1.5,510,55
9,TRUE,100,6,121,TRUE,0.5,100,1.5,511,55
9,TRUE,100,6,121,TRUE,0.5,100,1.5,512,56
9,TRUE,100,6,121,TRUE,0.5,100,1.5,513,56
9,TRUE,100,6,121,TRUE,0.5,100,1.5,514,58
9,TRUE,100,6,121,TRUE,0.5,100,1.5,515,59
9,TRUE,100,6,121,TRUE,0.5,100,1.5,516,59
9,TRUE,100,6,121,TRUE,0.5,100,1.5,517,59
9,TRUE,100,6,121,TRUE,0.5,100,1.5,518,60
9,TRUE,100,6,121,TRUE,0.5,100,1.5,519,62
9,TRUE,100,6,121,TRUE,0.5,100,1.5,520,63
9,TRUE,100,6,121,TRUE,0.5,100,1.5,521,66
9,TRUE,100,6,121,TRUE,0.5,100,1.5,522,66
9,TRUE,100,6,121,TRUE,0.5,100,1.5,523,66
9,TRUE,100,6,121,TRUE,0.5,100,1.5,524,67
9,TRUE,100,6,121,TRUE,0.5,100,1.5,525,67
9,TRUE,100,6,121,TRUE,0.5,100,1.5,526,67
9,TRUE,100,6,121,TRUE,0.5,100,1.5,527,67
9,TRUE,100,6,121,TRUE,0.5,100,1.5,528,68
9,TRUE,100,6,121,TRUE,0.5,100,1.5,529,68
9,TRUE,100,6,121,TRUE,0.5,100,1.5,530,68
9,TRUE,100,6,121,TRUE,0.5,100,1.5,531,68
9,TRUE,100,6,121,TRUE,0.5,100,1.5,532,68
9,TRUE,100,6,121,TRUE,0.5,100,1.5,533,69
9,TRUE,100,6,121,TRUE,0.5,100,1.5,534,69
9,TRUE,100,6,121,TRUE,0.5,100,1.5,535,69
9,TRUE,100,6,121,TRUE,0.5,100,1.5,536,69
9,TRUE,100,6,121,TRUE,0.5,100,1.5,537,70
9,TRUE,100,6,121,TRUE,0.5,100,1.5,538,70
9,TRUE,100,6,121,TRUE,0.5,100,1.5,539,71
9,TRUE,100,6,121,TRUE,0.5,100,1.5,540,71
9,TRUE,100,6,121,TRUE,0.5,100,1.5,541,71
9,TRUE,100,6,121,TRUE,0.5,100,1.5,542,72
9,TRUE,100,6,121,TRUE,0.5,100,1.5,543,72
9,TRUE,100,6,121,TRUE,0.5,100,1.5,544,72
9,TRUE,100,6,121,TRUE,0.5,100,1.5,545,72
9,TRUE,100,6,121,TRUE,0.5,100,1.5,546,73
9,TRUE,100,6,121,TRUE,0.5,100,1.5,547,73
9,TRUE,100,6,121,TRUE,0.5,100,1.5,548,74
9,TRUE,100,6,121,TRUE,0.5,100,1.5,549,75
9,TRUE,100,6,121,TRUE,0.5,100,1.5,550,75
9,TRUE,100,6,121,TRUE,0.5,100,1.5,551,77
9,TRUE,100,6,121,TRUE,0.5,100,1.5,552,77
9,TRUE,100,6,121,TRUE,0.5,100,1.5,553,78
9,TRUE,100,6,121,TRUE,0.5,100,1.5,554,81
9,TRUE,100,6,121,TRUE,0.5,100,1.5,555,83
9,TRUE,100,6,121,TRUE,0.5,100,1.5,556,85
9,TRUE,100,6,121,TRUE,0.5,100,1.5,557,85
9,TRUE,100,6,121,TRUE,0.5,100,1.5,558,88
9,TRUE,100,6,121,TRUE,0.5,100,1.5,559,88
9,TRUE,100,6,121,TRUE,0.5,100,1.5,560,88
9,TRUE,100,6,121,TRUE,0.5,100,1.5,561,89
9,TRUE,100,6,121,TRUE,0.5,100,1.5,562,90
9,TRUE,100,6,121,TRUE,0.5,100,1.5,563,90
9,TRUE,100,6,121,TRUE,0.5,100,1.5,564,91
9,TRUE,100,6,121,TRUE,0.5,100,1.5,565,92
9,TRUE,100,6,121,TRUE,0.5,100,1.5,566,93
9,TRUE,100,6,121,TRUE,0.5,100,1.5,567,93
9,TRUE,100,6,121,TRUE,0.5,100,1.5,568,93
9,TRUE,100,6,121,TRUE,0.5,100,1.5,569,93
9,TRUE,100,6,121,TRUE,0.5,100,1.5,570,93
9,TRUE,100,6,121,TRUE,0.5,100,1.5,571,93
9,TRUE,100,6,121,TRUE,0.5,100,1.5,572,93
9,TRUE,100,6,121,TRUE,0.5,100,1.5,573,93
9,TRUE,100,6,121,TRUE,0.5,100,1.5,574,93
9,TRUE,100,6,121,TRUE,0.5,100,1.5,575,94
9,TRUE,100,6,121,TRUE,0.5,100,1.5,576,94
9,TRUE,100,6,121,TRUE,0.5,100,1.5,577,94
9,TRUE,100,6,121,TRUE,0.5,100,1.5,578,94
9,TRUE,100,6,121,TRUE,0.5,100,1.5,579,94
9,TRUE,100,6,121,TRUE,0.5,100,1.5,580,94
9,TRUE,100,6,121,TRUE,0.5,100,1.5,581,94
9,TRUE,100,6,121,TRUE,0.5,100,1.5,582,94
9,TRUE,100,6,121,TRUE,0.5,100,1.5,583,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,584,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,585,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,586,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,587,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,588,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,589,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,590,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,591,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,592,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,593,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,594,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,595,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,596,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,597,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,598,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,599,95
9,TRUE,100,6,121,TRUE,0.5,100,1.5,600,96
9,TRUE,100,6,121,TRUE,0.5,100,1.5,601,97
9,TRUE,100,6,121,TRUE,0.5,100,1.5,602,97
9,TRUE,100,6,121,TRUE,0.5,100,1.5,603,97
9,TRUE,100,6,121,TRUE,0.5,100,1.5,604,97
9,TRUE,100,6,121,TRUE,0.5,100,1.5,605,98
9,TRUE,100,6,121,TRUE,0.5,100,1.5,606,98
9,TRUE,100,6,121,TRUE,0.5,100,1.5,607,98
9,TRUE,100,6,121,TRUE,0.5,100,1.5,608,98
9,TRUE,100,6,121,TRUE,0.5,100,1.5,609,98
9,TRUE,100,6,121,TRUE,0.5,100,1.5,610,98
9,TRUE,100,6,121,TRUE,0.5,100,1.5,611,98
9,TRUE,100,6,121,TRUE,0.5,100,1.5,612,99
9,TRUE,100,6,121,TRUE,0.5,100,1.5,613,100
9,TRUE,100,6,121,TRUE,0.5,100,1.5,614,101
9,TRUE,100,6,121,TRUE,0.5,100,1.5,615,102
9,TRUE,100,6,121,TRUE,0.5,100,1.5,616,102
9,TRUE,100,6,121,TRUE,0.5,100,1.5,617,102
9,TRUE,100,6,121,TRUE,0.5,100,1.5,618,103
9,TRUE,100,6,121,TRUE,0.5,100,1.5,619,103
9,TRUE,100,6,121,TRUE,0.5,100,1.5,620,103
9,TRUE,100,6,121,TRUE,0.5,100,1.5,621,103
9,TRUE,100,6,121,TRUE,0.5,100,1.5,622,103
9,TRUE,100,6,121,TRUE,0.5,100,1.5,623,103
9,TRUE,100,6,121,TRUE,0.5,100,1.5,624,103
9,TRUE,100,6,121,TRUE,0.5,100,1.5,625,103
9,TRUE,100,6,121,TRUE,0.5,100,1.5,626,103
9,TRUE,100,6,121,TRUE,0.5,100,1.5,627,103
